_id,DATA,hora,natureza_acidente,situacao,bairro,endereco,numero,detalhe_endereco_acidente,complemento,endereco_cruzamento,numero_cruzamento,referencia_cruzamento,bairro_cruzamento,num_semaforo,sentido_via,tipo,descricao,auto,moto,ciclom,ciclista,pedestre,onibus,caminhao,viatura,outros,vitimas,vitimasfatais,acidente_verificado,tempo_clima,situacao_semaforo,sinalizacao,condicao_via,conservacao_via,ponto_controle,situacao_placa,velocidade_max_via,mao_direcao,divisao_via1,divisao_via2,divisao_via3
3467,2019-04-19T00:00:00,00:17:00,COM VÍTIMA,CANCELADA,FUNDÃO,RUA MANOEL SILVA,"","",PRÓX AO ESPETINHO DO BÊU // PRÓX AO BAR IRRESPONSÁVEL,RUA MANOEL SILVA,"",PRÓX AO ESPETINHO DO BÊU // PRÓX AO BAR IRRESPONSÁVEL,FUNDÃO,,"",CHOQUE,MOTO CHOCOU-SE CONTRA VEÍCULO ESTACIONADO,1,1,,,,,,,,1,,"","","","","","","","","","","","",""
3468,2019-04-19T00:00:00,05:41:00,SEM VÍTIMA,FINALIZADA,MANGUEIRA,RUA DR JOAO ELISIO,373,"","",RUA DR JOAO ELISIO,373,"",MANGUEIRA,,SUBURBIO,COLISÃO TRASEIRA,COLISÃO ENTRE TRÊS AUTOS S/V,3,,,,,,,,,0,,Longo da via,Bom,Não existe,Incompleta,Seca,Perfeito estado,Não existe,Outras,30 km/h,Dupla,Não existe,"",""
3469,2019-04-19T00:00:00,05:48:00,COM VÍTIMA,FINALIZADA,AREIAS,AV DR JOSE RUFINO,1688,"",EM FRENTE A ANTIGA FABRICA MANUCHAR,AV DR JOSE RUFINO,1688,EM FRENTE A ANTIGA FABRICA MANUCHAR,AREIAS,557,CIDADE,CHOQUE VEÍCULO PARADO,CHOQUE ENTRE AUTOMÓVEL E MOTOCICLETA.,1,1,,,,,,,,2,,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,"",Dupla,Faixa,"",""
3470,2019-04-19T00:00:00,10:34:00,SEM VÍTIMA,FINALIZADA,PAISSANDU,AV GOVERNADOR AGAMENON MAGALHAES,4318,"",AO LADO DO BANCO HSBC,AV GOVERNADOR AGAMENON MAGALHAES,4318,AO LADO DO BANCO HSBC,PAISSANDU,,BOA VIAGEM,COLISÃO,SEM VITIMAS,2,,,,,,,,,0,,"","","","","","","","","","","","",""
3471,2019-04-19T00:00:00,12:31:00,SEM VÍTIMA,FINALIZADA,BOA VIAGEM,RUA ERNESTO DE PAULA SANTOS,652,RUA VISCONDE DE JEQUITINHONHA,E/F AO SUPERMERCADO SOBERANO,RUA ERNESTO DE PAULA SANTOS,652,E/F AO SUPERMERCADO SOBERANO,BOA VIAGEM,304,SUBURBIO,ABALROAMENTO LONGITUDINAL,COLISAO ENTRE TRES AUTOS S/V,3,,,,,,,,,0,,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,"",Única,Faixa seccionada,"",""
3472,2019-04-19T00:00:00,12:46:00,COM VÍTIMA,CANCELADA,PINA,PTE AGAMENON MAGALHAES,"","",NA PONTE,PTE AGAMENON MAGALHAES,"",NA PONTE,PINA,,CABANGA,COLISÃO COM CICLISTA,AUTO E CICLISTA,0,,,1,,,,,,1,,"","","","","","","","","","","","",""
3473,2019-04-19T00:00:00,15:36:00,SEM VÍTIMA,FINALIZADA,SANTO AMARO,AV GOVERNADOR AGAMENON MAGALHAES,"","",EM FRENTE AO CIRCULO MILITAR,AV GOVERNADOR AGAMENON MAGALHAES,"",EM FRENTE AO CIRCULO MILITAR,SANTO AMARO,,SUBURBIO,ABALROAMENTO LONGITUDINAL,COLISÃO SEM VITIMA,3,,,,,,,,,0,,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,"",Outras,60 km/h,Única,Faixa seccionada,Canteiro central,""
3474,2019-04-19T00:00:00,17:00:00,COM VÍTIMA,FINALIZADA,DOIS UNIDOS,AV HILDEBRANDO DE VASCONCELOS,845,RUA DA BELA VISTA,EM FRENTE A ASINHA DO TONHO.,AV HILDEBRANDO DE VASCONCELOS,845,EM FRENTE A ASINHA DO TONHO.,DOIS UNIDOS,,SUBURBIO,ABALROAMENTO TRANSVERSAL,COLISÃO ENTRE DOIS AUTOS E UMA MOTO.,2,1,,,,,,,,1,,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,40 km/h,Dupla,Faixa seccionada,"",""
3475,2019-04-19T00:00:00,17:23:00,COM VÍTIMA,FINALIZADA,CASA AMARELA,RUA TAQUARITINGA,149,RUA PADRE LEMOS,DE ESQUINA COM A LOJA TROPICAL,RUA TAQUARITINGA,149,DE ESQUINA COM A LOJA TROPICAL,CASA AMARELA,,"",CHOQUE VEÍCULO PARADO,DOIS AUTO COM VITIMAS,2,,,,,,,,,1,,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,"",Única,Não existe,"",""
3476,2019-04-20T00:00:00,00:31:00,SEM VÍTIMA,FINALIZADA,GRAÇAS,AV RUI BARBOSA,879,RUA AMELIA,POSTO CEMOPEL,AV RUI BARBOSA,879,POSTO CEMOPEL,GRAÇAS,,SUBURBIO,CHOQUE OBJETO FIXO,AUTO CHOCOU-SE CONTRA UMA BOMBA DE COMBUSTÍVEL,1,,,,,,,,,0,,"",Bom,Não existe,Incompleta,Seca,Perfeito estado,Não existe,Não há placas,"",Única,Faixa seccionada,"",""
3477,2019-04-20T00:00:00,02:08:00,SEM VÍTIMA,FINALIZADA,ALTO DO MANDU,AV DR EURICO CHAVES,677,"",EM FRENTE IGREJA NOSSA SENHORA DE LURDES,AV DR EURICO CHAVES,677,EM FRENTE IGREJA NOSSA SENHORA DE LURDES,ALTO DO MANDU,,"",CHOQUE VEÍCULO PARADO,AUTO CHOCOU-SE EM VEÍCULO PARADO S/V,2,,,,,,,,,0,,Longo da via,Chuvoso,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,40 km/h,Dupla,Não existe,"",""
3478,2019-04-20T00:00:00,02:17:00,SEM VÍTIMA,FINALIZADA,BOA VIAGEM,RUA FRANCISCO DA CUNHA,"",RUA MARIA CAROLINA,"",RUA FRANCISCO DA CUNHA,"","",BOA VIAGEM,,SUBURBIO,ABALROAMENTO TRANSVERSAL,COLISÃO ENTRE DOIS AUTOS S/V,2,,,,,,,,,0,,Cruzamento,Chuvoso,Não existe,Ilegível,Seca,Mal iluminada,Faixa de retenção,Placas Pare,"",Dupla,Não existe,"",""
3479,2019-04-20T00:00:00,07:18:00,COM VÍTIMA,FINALIZADA,ILHA DO LEITE,RUA SENADOR JOSE HENRIQUE,141,AV FREI MATIAS TEVES,EM FRENTE AO HOSPITAL ALBERT SABIN,RUA SENADOR JOSE HENRIQUE,141,EM FRENTE AO HOSPITAL ALBERT SABIN,ILHA DO LEITE,,SUBURBIO,ABALROAMENTO LONGITUDINAL,COLISÃO ENTRE DUAS MOTOS.,,2,,,,,,,,1,,Cruzamento,Chuvoso,Não existe,Perfeito estado,Molhada,Perfeito estado,Faixa de pedestre,Placas Pare,"",Única,Faixa seccionada,"",""
3480,2019-04-20T00:00:00,08:02:00,SEM VÍTIMA,FINALIZADA,IBURA,AV DOM HELDER CAMARA,"",AV RECIFE,EM FRENTE A EXTRAFARMA,AV DOM HELDER CAMARA,"",EM FRENTE A EXTRAFARMA,IBURA,55,CIDADE,COLISÃO TRASEIRA,CAMINHAO E AUTO,1,,,,,,1,,,0,,Cruzamento,Chuvoso,Sem defeito,Perfeito estado,Molhada,Perfeito estado,Faixa de pedestre,Não há placas,"","",Canteiro central,"",""
3481,2019-04-20T00:00:00,08:25:00,SEM VÍTIMA,CANCELADA,BONGI,AV ENGENHEIRO ABDIAS DE CARVALHO,240,"","PROX. A DROGARIA BONGI, SENT. CEASA",AV ENGENHEIRO ABDIAS DE CARVALHO,240,"PROX. A DROGARIA BONGI, SENT. CEASA",BONGI,,"",COLISÃO,DOIS AUTOS,2,,,,,,,,,0,,"","","","","","","","","","","","",""
3482,2019-04-20T00:00:00,08:25:00,SEM VÍTIMA,FINALIZADA,BOA VISTA,RUA GERVASIO PIRES,"",AV CONDE DA BOA VISTA,"",RUA GERVASIO PIRES,"","",BOA VISTA,24,"",ABALROAMENTO TRANSVERSAL,DOIS AUTOS,2,,,,,,,,,0,,Cruzamento,Chuvoso,Sem defeito,Perfeito estado,Molhada,Perfeito estado,Faixa de pedestre,R-6a,"",Única,Faixa seccionada,"",""
3483,2019-04-20T00:00:00,09:36:00,SEM VÍTIMA,FINALIZADA,MACAXEIRA,AV NORTE,"","",ESCOLA MUNICIPAL DIÁCONO ABEL GUEIROS,AV NORTE,"",ESCOLA MUNICIPAL DIÁCONO ABEL GUEIROS,MACAXEIRA,451,CIDADE,ABALROAMENTO LONGITUDINAL,COLISÃO SEM VITIMAS,1,1,,,,,,,,0,,"",Chuvoso,Intermitente,Incompleta,Molhada,Perfeito estado,Faixa de retenção,Não há placas,"",Dupla,Canteiro central,"",""
3484,2019-04-20T00:00:00,11:14:00,SEM VÍTIMA,FINALIZADA,ESTÂNCIA,AV RECIFE,497,"",EM FRENTE AO MARTELINHO DE OURO,AV RECIFE,497,EM FRENTE AO MARTELINHO DE OURO,ESTÂNCIA,261,CIDADE,COLISÃO TRASEIRA,QUATRO VEICULOS,4,,,,,,,,,0,,Longo da via,Nublado,Sem defeito,Perfeito estado,Molhada,Perfeito estado,Faixa de pedestre,Outras,"","","","",""
3485,2019-04-20T00:00:00,12:06:00,COM VÍTIMA,CANCELADA,BOA VIAGEM,AV BOA VIAGEM,5300,"",EM FRENTE DO HOTEL ATLANTIC PLAZA,AV BOA VIAGEM,5300,EM FRENTE DO HOTEL ATLANTIC PLAZA,BOA VIAGEM,,"",COLISÃO,COLISÃO COM VITIMA/ AGUARDANDO O SAMU,1,1,,,,,,,,1,,"","","","","","","","","","","","",""
3486,2019-04-20T00:00:00,12:35:00,SEM VÍTIMA,FINALIZADA,SÃO JOSÉ,AV DANTAS BARRETO,"",RUA IMPERIAL,"",AV DANTAS BARRETO,"","",SÃO JOSÉ,30,SUBURBIO,ABALROAMENTO LONGITUDINAL,COLISA ENTRE ONIBUS E AUTO S/V,1,,,,,1,,,,0,,Longo da via,Chuvoso,Sem defeito,Perfeito estado,Molhada,Perfeito estado,Faixa de pedestre,Outras,"",Única,Faixa seccionada,"",""
3487,2019-04-20T00:00:00,13:06:00,SEM VÍTIMA,FINALIZADA,TORREÃO,AV GOVERNADOR AGAMENON MAGALHAES,"","",SEMÁFORO 379,AV GOVERNADOR AGAMENON MAGALHAES,"",SEMÁFORO 379,TORREÃO,379,"",COLISÃO TRASEIRA,COLISÃO SEM VITIMA,2,,,,,,,,,0,,Longo da via,Chuvoso,Sem defeito,Perfeito estado,Molhada,Perfeito estado,Faixa de pedestre,R-19,60 km/h,Dupla,Canteiro central,"",""
3488,2019-04-20T00:00:00,14:03:00,SEM VÍTIMA,FINALIZADA,CASA AMARELA,AV NORTE,5270,RUA DA HARMONIA,"",AV NORTE,5270,"",CASA AMARELA,312,CIDADE,COLISÃO TRASEIRA,COLISÃO SEM VITIMA,2,,,,,,,,,0,,Cruzamento,Chuvoso,Sem defeito,Perfeito estado,Molhada,Perfeito estado,Faixa de pedestre,R-6a,"",Dupla,Faixa seccionada,Canteiro central,""
3489,2019-04-20T00:00:00,16:49:00,SEM VÍTIMA,FINALIZADA,IPUTINGA,AV CAXANGA,"","",SOB O VIADUTO DA BR 101 SUL,AV CAXANGA,"",SOB O VIADUTO DA BR 101 SUL,IPUTINGA,,CIDADE,COLISÃO TRASEIRA,COLISÃO SEM VITIMA,1,1,,,,,,,,0,,Longo da via,Chuvoso,Não existe,Perfeito estado,Molhada,Perfeito estado,Não existe,Não há placas,60 km/h,Dupla,Faixa seccionada,"",""
3490,2019-04-20T00:00:00,18:25:00,SEM VÍTIMA,FINALIZADA,SAN MARTIN,AV GENERAL SAN MARTIN,1449,"",ESTACIO,AV GENERAL SAN MARTIN,1449,ESTACIO,SAN MARTIN,,SUBURBIO,COLISÃO TRASEIRA,DOIS AUTOS SEM VITIMAS,2,,,,,,,,,0,,Longo da via,Bom,Não existe,Perfeito estado,Molhada,Perfeito estado,Não existe,Outras,"",Dupla,Faixa contínua,Faixa seccionada,""
3491,2019-04-20T00:00:00,18:58:00,COM VÍTIMA,CANCELADA,ALTO DO MANDU,RUA MASSARANDUBA,195,"",LAJE DE LIMA,RUA MASSARANDUBA,195,LAJE DE LIMA,ALTO DO MANDU,,"",ATROPELAMENTO,MOTOCICLETA ATROPELOU UM PEDESTRE,,1,,,2,,,,,2,,"","","","","","","","","","","","",""
3492,2019-04-20T00:00:00,19:14:00,SEM VÍTIMA,FINALIZADA,IMBIRIBEIRA,AV MARECHAL MASCARENHAS DE MORAES,"","",E/F A LOCADORA MOVIDA,AV MARECHAL MASCARENHAS DE MORAES,"",E/F A LOCADORA MOVIDA,IMBIRIBEIRA,,CIDADE,ABALROAMENTO LONGITUDINAL,ONIBUS E AUTO PASSEIO SEM VITIMAS,1,,,,,1,,,,0,,Longo da via,Bom,Não existe,Perfeito estado,Molhada,Perfeito estado,"","","",Dupla,Canteiro central,"",""
3493,2019-04-20T00:00:00,20:53:00,SEM VÍTIMA,CANCELADA,BEBERIBE,PRC DA CONVENCAO,"","",AO LADO DO POSTO DE GASOLINA BR,PRC DA CONVENCAO,"",AO LADO DO POSTO DE GASOLINA BR,BEBERIBE,,"",COLISÃO,DOIS AUTO SEM VITIMAS,2,,,,,,,,,0,,"","","","","","","","","","","","",""
3494,2019-04-20T00:00:00,21:06:00,SEM VÍTIMA,FINALIZADA,BEBERIBE,PRC DA CONVENCAO,96,"","",PRC DA CONVENCAO,96,"",BEBERIBE,,SUBURBIO,ABALROAMENTO LONGITUDINAL,DOIS AUTO SEM VITIMAS,2,,,,,,,,,0,,"",Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,R-6a,"",Única,Não existe,"",""
3495,2019-04-20T00:00:00,21:13:00,SEM VÍTIMA,FINALIZADA,CAMPINA DO BARRETO,RUA CORONEL MARIO LIBORIO,132,"","",RUA CORONEL MARIO LIBORIO,132,"",CAMPINA DO BARRETO,,"",CHOQUE VEÍCULO PARADO,OBS:: SUSPEITA DE EMBRIAGUEZ AUTO E MOTO,1,1,,,,,,,,0,,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,"","","",Dupla,Faixa contínua,"",""
3496,2019-04-20T00:00:00,21:48:00,SEM VÍTIMA,FINALIZADA,BEBERIBE,AV BEBERIBE,96,"",POSTO PETROBRAS,AV BEBERIBE,96,POSTO PETROBRAS,BEBERIBE,,SUBURBIO,ABALROAMENTO LONGITUDINAL,DOIS AUTO SEM VITIMAS,2,,,,,,,,,0,,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,"",Dupla,Canteiro central,"",""
3497,2019-04-20T00:00:00,23:21:00,SEM VÍTIMA,FINALIZADA,SANTO ANTÔNIO,C SANTA RITA,176,"",DOIS IRMÃO FRIOS,C SANTA RITA,176,DOIS IRMÃO FRIOS,SANTO ANTÔNIO,,CIDADE,CHOQUE OBJETO FIXO,VT DA PM COLIDIU COM GELO - BAIANO,,,,,,,,1,1,0,,Longo da via,Bom,Não existe,Não existente,Seca,Mal conservada,Não existe,Outras,"",Única,"","",""
3498,2019-04-20T00:00:00,23:47:00,SEM VÍTIMA,FINALIZADA,SANTO AMARO,AV GOVERNADOR AGAMENON MAGALHAES,"","",POSTO DISLUB,AV GOVERNADOR AGAMENON MAGALHAES,"",POSTO DISLUB,SANTO AMARO,378,"",COLISÃO TRASEIRA,SAVEIRO X KOMBI,2,,,,,,,,,0,,Longo da via,Bom,Intermitente,Perfeito estado,Seca,Perfeito estado,Outros,"",60 km/h,Dupla,Faixa seccionada,Canal,""
3499,2019-04-21T00:00:00,00:17:00,SEM VÍTIMA,FINALIZADA,SANTO AMARO,AV VISCONDE DE SUASSUNA,293,RUA CORREDOR DO BISPO,SOB SEMÁFORO 172,AV VISCONDE DE SUASSUNA,293,SOB SEMÁFORO 172,SANTO AMARO,172,SUBURBIO,ABALROAMENTO TRANSVERSAL,COLISÃO ENTRE AUTO E ÔNIBUS S/V,1,,,,,1,,,,0,,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Placas Pare,"",Única,Faixa contínua,"",""
3500,2019-04-21T00:00:00,00:35:00,SEM VÍTIMA,FINALIZADA,IBURA,AV RECIFE,"","","",AV RECIFE,"","",IBURA,16,CIDADE,ABALROAMENTO TRANSVERSAL,COLISÃO ENTRE AUTO E MOTO S/V,1,1,,,,,,,,0,,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,"",R-6a,"",Dupla,Canteiro central,"",""
3501,2019-04-21T00:00:00,07:25:00,SEM VÍTIMA,CANCELADA,PINA,RUA JOSE RODRIGUES,"","",EM FRENTE AO CONVENTO FREI DAMIÃO,RUA JOSE RODRIGUES,"",EM FRENTE AO CONVENTO FREI DAMIÃO,PINA,,"",COLISÃO,ONIBUS CHOCOU-SE COM BARRACA DE ARTESANATO,,,,,,1,,,,0,,"","","","","","","","","","","","",""
3502,2019-04-21T00:00:00,08:57:00,SEM VÍTIMA,CANCELADA,BOA VIAGEM,RUA PADRE CARAPUCEIRO,968,"",EM FRENTE AO EMPRESARIAL QUEIROZ GALVÃO,RUA PADRE CARAPUCEIRO,968,EM FRENTE AO EMPRESARIAL QUEIROZ GALVÃO,BOA VIAGEM,,"",COLISÃO,COLISÃO SEM VITIMAS,2,,,,,,,,,0,,"","","","","","","","","","","","",""
3503,2019-04-21T00:00:00,10:08:00,SEM VÍTIMA,FINALIZADA,DOIS IRMÃOS,RUA DOIS IRMAOS,"","",AO LADO DO MOTEL SENZALA,RUA DOIS IRMAOS,"",AO LADO DO MOTEL SENZALA,DOIS IRMÃOS,,CIDADE,COLISÃO TRASEIRA,DOIS AUTOS,2,,,,,,,,,0,,Longo da via,Bom,Não existe,Não existente,Seca,Perfeito estado,Não existe,Não há placas,"",Dupla,Faixa contínua,"",""
3504,2019-04-21T00:00:00,13:35:00,SEM VÍTIMA,FINALIZADA,BONGI,EST DOS REMEDIOS,"",AV ENGENHEIRO ABDIAS DE CARVALHO,SEMÁFORO,EST DOS REMEDIOS,"",SEMÁFORO,BONGI,52,SUBURBIO,ABALROAMENTO LONGITUDINAL,COLISÃO SEM VÍTIMA,2,,,,,,,,,0,,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,50 km/h,Única,Canteiro central,"",""
3505,2019-04-21T00:00:00,13:37:00,SEM VÍTIMA,FINALIZADA,TEJIPIÓ,RUA FALCAO DE LACERDA,194,"","",RUA FALCAO DE LACERDA,194,"",TEJIPIÓ,,SUBURBIO,ABALROAMENTO LONGITUDINAL,COLISÃO SEM VÍTIMA,1,1,,,,,,,,0,,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,40 km/h,Dupla,Faixa contínua,"",""
3506,2019-04-21T00:00:00,13:39:00,SEM VÍTIMA,FINALIZADA,SANTO AMARO,AV GOVERNADOR AGAMENON MAGALHAES,"",AV DR JAYME DA FONTE,"",AV GOVERNADOR AGAMENON MAGALHAES,"","",SANTO AMARO,49,SUBURBIO,COLISÃO TRASEIRA,COLISÃO SEM VÍTIMA,2,,,,,,,,,0,,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,60 km/h,Dupla,Faixa seccionada,"",""
3507,2019-04-21T00:00:00,14:14:00,SEM VÍTIMA,FINALIZADA,CORDEIRO,AV CAXANGA,"","",EM FRENTE AO ITAÚ,AV CAXANGA,"",EM FRENTE AO ITAÚ,CORDEIRO,,CIDADE,COLISÃO TRASEIRA,COLISÃO SEM VÍTIMA,2,,,,,,,,,0,,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,60 km/h,Dupla,Faixa seccionada,"",""
3508,2019-04-21T00:00:00,14:49:00,SEM VÍTIMA,FINALIZADA,VÁRZEA,AV CAXANGA,"",AV AFONSO OLINDENSE,SUPER CENTER CAXANGA,AV CAXANGA,"",SUPER CENTER CAXANGA,VÁRZEA,568,CIDADE,COLISÃO TRASEIRA,COLISÃO SEM VÍTIMA,2,,,,,,,,,0,,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,Outras,"",Dupla,Canteiro central,"",""
3509,2019-04-21T00:00:00,15:16:00,SEM VÍTIMA,FINALIZADA,DERBY,RUA HENRIQUE DIAS,"",AV GOVERNADOR AGAMENON MAGALHAES,"",RUA HENRIQUE DIAS,"","",DERBY,68,CIDADE,ABALROAMENTO TRANSVERSAL,COLISÃO SEM VÍTIMA,1,,,,,1,,,,0,,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,R-6a,40 km/h,Única,Faixa seccionada,"",""
3510,2019-04-21T00:00:00,16:44:00,SEM VÍTIMA,FINALIZADA,IMBIRIBEIRA,VIADUTO TANCREDO NEVES,"","",ANTES DO SAL E BRASA,VIADUTO TANCREDO NEVES,"",ANTES DO SAL E BRASA,IMBIRIBEIRA,,SUBURBIO,ABALROAMENTO LONGITUDINAL,COLISÃO SEM VÍTIMA,3,,,,,,,,,0,,Viaduto,Bom,Não existe,Não existente,Seca,Perfeito estado,Não existe,Não há placas,"",Dupla,Blocos,"",""
3511,2019-04-21T00:00:00,18:51:00,SEM VÍTIMA,FINALIZADA,NOVA DESCOBERTA,RUA NOVA DESCOBERTA,43,"","",RUA NOVA DESCOBERTA,43,"",NOVA DESCOBERTA,65,CIDADE,COLISÃO TRASEIRA,VOYAGE X CROSSFOX,2,,,,,,,,,0,,Longo da via,Bom,Sem defeito,Incompleta,Seca,Perfeito estado,Outros,Não há placas,"",Dupla,Faixa seccionada,"",""
3512,2019-04-21T00:00:00,19:07:00,SEM VÍTIMA,FINALIZADA,IMBIRIBEIRA,VIADUTO TANCREDO NEVES,"","",LADO OPOSTO AO ATACADO,VIADUTO TANCREDO NEVES,"",LADO OPOSTO AO ATACADO,IMBIRIBEIRA,,SUBURBIO,COLISÃO TRASEIRA,ENTRE 6 AUTOS. S/V,6,,,,,,,,,0,,Viaduto,Bom,Não existe,Não existente,Seca,Perfeito estado,"",Não há placas,60 km/h,Dupla,Outros,"",""
3513,2019-04-21T00:00:00,19:14:00,SEM VÍTIMA,FINALIZADA,CASA FORTE,AV DEZESSETE DE AGOSTO,2513,EST DO ARRAIAL,"",AV DEZESSETE DE AGOSTO,2513,"",CASA FORTE,107,CIDADE,COLISÃO TRASEIRA,COLISÃO SEM VÍTIMA,2,,,,,,,,,0,,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,R-6a,"",Dupla,Faixa contínua,"",""
3514,2019-04-21T00:00:00,21:41:00,SEM VÍTIMA,FINALIZADA,BARRO,RUA RIO SOLIMOES,"",RUA NOVO HORIZONTE,PRAÇA JOÃO STANISLAU,RUA RIO SOLIMOES,"",PRAÇA JOÃO STANISLAU,BARRO,,SUBURBIO,ABALROAMENTO TRANSVERSAL,MOTO X SIENA,1,1,,,,,,,,0,,Cruzamento,Bom,Não existe,Não existente,Seca,Perfeito estado,Não existe,Não há placas,"",Dupla,Não existe,"",""
3515,2019-04-22T00:00:00,00:04:00,SEM VÍTIMA,FINALIZADA,CASA AMARELA,RUA ALTO JOSE BONIFACIO,59,"",EM FRENTE AO IMÓVEL 59,RUA ALTO JOSE BONIFACIO,59,EM FRENTE AO IMÓVEL 59,CASA AMARELA,,SUBURBIO,ABALROAMENTO TRANSVERSAL,ENTRE AUTO E ÔNIBUS. S/V,1,,,,,1,,,,0,,Longo da via,Bom,Não existe,Incompleta,Seca,Perfeito estado,"",Não há placas,30 km/h,Dupla,Faixa seccionada,"",""
3516,2019-04-22T00:00:00,01:15:00,COM VÍTIMA,CANCELADA,ARRUDA,RUA DA REGENERACAO,"",RUA DO MACHADO,E/F A JOHN'S SORVETES / SEMÁFORO 536,RUA DA REGENERACAO,"","",ARRUDA,,"",COLISÃO,ENTRE AUT E MOTO. C/V,1,1,,,,,,,,1,,"","","","","","","","","","","","",""
3517,2019-04-22T00:00:00,07:02:00,SEM VÍTIMA,CANCELADA,JARDIM SÃO PAULO,RUA LEANDRO BARRETO,702,"",PROX. A ACADEMIA CTWM,RUA LEANDRO BARRETO,702,PROX. A ACADEMIA CTWM,JARDIM SÃO PAULO,,"",COLISÃO,ONIBUS E AUTO,1,,,,,1,,,,0,,"","","","","","","","","","","","",""
3518,2019-04-22T00:00:00,07:16:00,COM VÍTIMA,FINALIZADA,DOIS UNIDOS,AV HILDEBRANDO DE VASCONCELOS,3121,"",APÓS O FORRÓ DO ARLINDO 100 METROS,AV HILDEBRANDO DE VASCONCELOS,3121,APÓS O FORRÓ DO ARLINDO 100 METROS,DOIS UNIDOS,,SUBURBIO,ABALROAMENTO LONGITUDINAL,COLISÃO ENTRE ÔNIBUS E MOTOCICLETA.,,1,,,,1,,,,1,,Longo da via,Bom,Não existe,Não existente,Seca,Mal conservada,Não existe,Não há placas,"",Dupla,Não existe,"",""
3519,2019-04-22T00:00:00,07:29:00,SEM VÍTIMA,FINALIZADA,AFOGADOS,EST DOS REMEDIOS,957,"","",EST DOS REMEDIOS,957,"",AFOGADOS,,"",ABALROAMENTO TRANSVERSAL,COLISÃO SEM VITIMAS,2,,,,,,,,,0,,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Outros,Outras,60 km/h,Única,Faixa seccionada,"",""
3520,2019-04-22T00:00:00,07:29:00,SEM VÍTIMA,FINALIZADA,JARDIM SÃO PAULO,AV DR JOSE RUFINO,"",RUA DO SANCHO,POSTO DE GASOLINA IPIRANGA,AV DR JOSE RUFINO,"",POSTO DE GASOLINA IPIRANGA,JARDIM SÃO PAULO,434,CIDADE,COLISÃO TRASEIRA,CAMINHÃO E AUTO,1,,,,,,1,,,0,,"",Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de retenção,"","",Dupla,Faixa contínua,"",""
3521,2019-04-22T00:00:00,08:05:00,SEM VÍTIMA,FINALIZADA,ÁGUA FRIA,EST VELHA DE AGUA FRIA,"","",EM FRENTE AO POSTO NORTE BRAS NA ENTRADA DA BOMBA,EST VELHA DE AGUA FRIA,"",EM FRENTE AO POSTO NORTE BRAS NA ENTRADA DA BOMBA,ÁGUA FRIA,,CIDADE,ABALROAMENTO LONGITUDINAL,CAMINHÃO E AUTO VT-13 NO LOCAL,1,,,,,,1,,,0,,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,"",Única,Faixa seccionada,"",""
3522,2019-04-22T00:00:00,08:57:00,SEM VÍTIMA,FINALIZADA,SANTO ANTÔNIO,AV MARTINS DE BARROS,"","",LADO OPOSTO AO POSTO DE GASOLINA IPIRANGA,AV MARTINS DE BARROS,"",LADO OPOSTO AO POSTO DE GASOLINA IPIRANGA,SANTO ANTÔNIO,,SUBURBIO,ABALROAMENTO LONGITUDINAL,ONIBUS E AUTO,1,,,,,1,,,,0,,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,R-6c,"",Dupla,Canteiro central,"",""
